student_id,roll_number,first_name,last_name,full_name,gender,age,date_of_birth,email,phone,city,location_type,branch,year,semester,admission_date,status,income_level,annual_income,father_name,father_education,father_occupation,mother_name,mother_education,mother_occupation,siblings,family_size,single_parent,guardian_contact,permanent_address,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status,status_attendance_total_days,status_attendance_present_days,status_attendance_absent_days,attendance_percentage,attendance_first_half,attendance_second_half,attendance_trend,marks_percentage_mean,marks_percentage_std,marks_percentage_min,marks_percentage_max,marks_obtained_marks_sum,marks_subject_chemistry,marks_subject_computer_science,marks_subject_electronics,marks_subject_mathematics,marks_subject_mechanical_engineering,marks_subject_physics,marks_failing_count,assignment_submission_rate,assignment_late_count,assignment_grade_A,assignment_grade_B,assignment_grade_C,assignment_grade_D,behavior_negative_count,behavior_positive_count,behavior_total_count,library_visits,library_hours,fee_total_paid,fee_pending_count,fee_late_count,total_activities,extra_participates,extra_category_Academic,extra_category_Cultural,extra_category_Other,extra_category_Social,extra_category_Sports,extra_category_Technical,extra_leadership_roles,extra_hours_per_week,extra_total_events,attendance_status_extra_sessions_total,attendance_status_extra_sessions_present,extra_attendance_percentage,dropout_risk_score,dropout_risk
509,EE230509,Neha,Ali,Neha Ali,Female,21,2004-01-07,neha.ali771@student.college.edu,918467051061,Ludhiana,Urban,EE,3,2,2025-08-01,Active,Middle,420767,Mr. Abhinav Ali,No Formal Education,Government Employee,Mrs. Sakshi Ali,No Formal Education,Salaried Employee,2,6,0,918702616808,"107, Street, Ludhiana",7.82,6.58,7.08,Improving,20,16,120,99,82.5,6.61,44,86.56,Low,2025-08-06,10,Very Late,1,0,1,6,1,0,Good,No,40,27,13,67.5,65.0,70.0,5.0,39.07416666666667,14.218749467817888,6.28,64.68,230.25,35.31166666666667,52.58166666666667,29.151666666666667,41.32,36.86833333333333,39.211666666666666,21.0,50.0,3,1,3,0,0,1.0,1.0,2.0,14.0,11.0,100000,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Low Risk
510,EE230510,Nikhil,Pandey,Nikhil Pandey,Male,18,2007-01-06,nikhil.pandey785@student.college.edu,917117352222,Bhopal,Urban,EE,2,1,2025-08-01,Active,Middle,459022,Mr. Rahul Pandey,Secondary,Salaried Employee,Mrs. Kiara Pandey,Higher Secondary,Homemaker,1,5,1,918003072085,"272, Street, Bhopal",6.41,6.52,6.48,Stable,22,19,66,57,86.36,5.77,38,65.57,Low,2025-07-30,3,Late,0,0,0,3,1,1,Average,No,40,30,10,75.0,70.0,80.0,10.0,32.09444444444445,13.84436583584909,7.99,57.5,200.19,38.88166666666667,23.468333333333334,33.70166666666667,30.001666666666665,35.685,30.828333333333333,25.0,87.5,1,2,5,0,0,1.0,1.0,2.0,7.0,10.0,100000,0,0.0,3,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5,11.0,40.0,28.0,70.0,10,Low Risk
511,EC230511,Ritvik,Ahmed,Ritvik Ahmed,Male,20,2005-01-06,ritvik.ahmed263@student.college.edu,919328782179,Nagpur,Rural,EC,3,2,2025-08-01,Active,Low,127676,Mr. Ritvik Ahmed,No Formal Education,Daily Wage Worker,Mrs. Saanvi Ahmed,Higher Secondary,Homemaker,2,7,0,919791102101,"201, Street, Nagpur",7.63,7.55,7.58,Stable,22,18,132,108,81.82,7.59,40,83.69,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No,40,32,8,80.0,75.0,85.0,10.0,49.2375,14.408130715477483,16.27,79.48,289.09,48.70166666666666,49.156666666666666,52.51500000000001,38.946666666666665,59.05500000000001,47.050000000000004,8.0,87.5,1,2,1,2,2,1.0,1.0,2.0,13.0,10.0,0,4,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,Low Risk
512,EC240512,Mira,Banerjee,Mira Banerjee,Female,19,2006-01-06,mira.banerjee22@student.college.edu,919800482109,Hyderabad,Rural,EC,1,2,2025-08-01,Active,Middle,374331,Mr. Harshit Banerjee,Primary,Daily Wage Worker,Mrs. Swati Banerjee,Post-Graduate,Daily Wage Worker,1,7,0,918622759656,"159, Street, Hyderabad",4.32,5.77,5.19,Declining,20,15,40,31,77.5,4.32,15,64.53,High,2025-07-27,0,On Time,1,0,1,2,1,0,Below Average,No,40,31,9,77.5,80.0,75.0,-5.0,48.309444444444445,15.615027733280243,19.81,79.4,290.95,47.935,39.87166666666667,55.16,42.11833333333333,56.395,48.376666666666665,11.0,87.5,1,0,5,1,1,1.0,1.0,2.0,13.0,10.0,50000,2,0.0,2,1,0.0,1.0,0.0,1.0,0.0,1.0,2.0,10.333333333333334,32.0,56.0,49.0,87.5,40,Medium Risk
513,EE220513,Pranav,Khanna,Pranav Khanna,Male,22,2003-01-07,pranav.khanna610@student.college.edu,919474895584,Kanpur,Semi-Urban,EE,4,1,2025-08-01,Active,Middle,594770,Mr. Yash Khanna,Higher Secondary,Government Employee,Mrs. Priya Khanna,Graduate,Homemaker,2,5,0,917940400686,"68, Road, Kanpur",7.81,7.63,7.7,Stable,24,20,168,143,85.12,8.0,40,94.78,Low,2025-07-27,0,On Time,0,0,0,7,1,0,Good,No,40,30,10,75.0,80.0,70.0,-10.0,47.259166666666665,13.82807090667386,19.79,72.36,284.15,51.298333333333325,41.858333333333334,59.29833333333334,37.475,43.626666666666665,49.998333333333335,11.0,75.0,1,3,1,1,1,2.0,1.0,3.0,7.0,9.0,100000,0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,Low Risk
514,CS220514,Tara,Banerjee,Tara Banerjee,Female,19,2006-01-06,tara.banerjee471@student.college.edu,919125526597,Bhopal,Rural,CS,4,1,2025-08-01,Active,Low,112966,Mr. Abhinav Banerjee,Graduate,Salaried Employee,Mrs. Sara Banerjee,Primary,Homemaker,2,6,0,918532638639,"238, Street, Bhopal",8.6,7.53,7.96,Improving,20,16,140,117,83.57,7.99,42,69.59,Low,2025-08-03,7,Late,0,0,0,7,1,1,Good,No,40,36,4,90.0,95.0,85.0,-10.0,70.58027777777778,16.50336857148713,36.82,100.0,423.52,70.64166666666667,76.28333333333333,64.82833333333333,67.71833333333333,69.63,74.38,1.0,100.0,3,2,2,4,0,1.0,2.0,3.0,13.0,10.0,100000,0,2.0,3,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9.333333333333334,22.0,96.0,76.0,79.16666666666666,0,Low Risk
515,CS210515,Rahul,Jain,Rahul Jain,Male,22,2003-01-07,rahul.jain801@student.college.edu,919337266835,Jaipur,Urban,CS,3,2,2025-08-01,Active,Upper-Middle,649601,Mr. Reyansh Jain,Higher Secondary,Farmer,Mrs. Aarohi Jain,Higher Secondary,Homemaker,2,7,0,918998222209,"430, Street, Jaipur",6.53,6.75,6.66,Stable,22,20,132,122,92.42,6.94,42,79.67,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Average,No,40,17,23,42.5,40.0,45.0,5.0,66.66861111111112,16.838400187458898,33.63,100.0,412.36,69.21,67.67666666666666,64.14,67.70333333333333,59.70666666666667,71.575,1.0,87.5,3,2,1,1,3,1.0,0.0,1.0,9.0,5.0,100000,0,0.0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,16.0,11.0,68.75,35,Medium Risk
516,EC230516,Vivaan,Kaur,Vivaan Kaur,Male,21,2004-01-07,vivaan.kaur276@student.college.edu,919621506735,Nagpur,Urban,EC,3,1,2025-08-01,Active,Middle,560198,Mr. Rahul Kaur,Secondary,Self-Employed,Mrs. Priya Kaur,No Formal Education,Farmer,1,5,0,918314676969,"221, Street, Nagpur",7.84,8.04,7.96,Stable,24,20,120,102,85.0,7.59,38,88.56,Low,2025-07-30,3,Late,0,0,0,5,1,1,Good,No,40,29,11,72.5,80.0,65.0,-15.0,67.34222222222223,17.930575341117528,35.7,97.22,394.71999999999997,76.065,70.80666666666667,59.02,59.093333333333334,69.67,69.39833333333333,1.0,87.5,2,1,4,1,1,1.0,1.0,2.0,20.0,23.0,50000,2,0.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,8.0,50.0,30,Low Risk
517,CE210517,Aditya,Iyer,Aditya Iyer,Male,22,2003-01-07,aditya.iyer925@student.college.edu,919803819223,Pune,Rural,CE,1,2,2025-08-01,Active,Low,74649,Mr. Dhruv Iyer,Primary,Professional,Mrs. Saanvi Iyer,Primary,Homemaker,2,7,0,918823731598,"156, Street, Pune",6.36,6.43,6.4,Stable,20,18,40,36,90.0,6.36,18,94.69,Medium,2025-07-28,1,On Time,1,0,1,2,2,2,Average,No,40,26,14,65.0,65.0,65.0,0.0,66.23972222222223,16.79133951707778,28.8,100.0,398.79,68.72333333333333,64.73,64.745,70.205,60.03333333333333,69.00166666666667,1.0,62.5,1,3,1,1,0,1.0,0.0,1.0,13.0,10.0,50000,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Medium Risk
518,CE240518,Yash,Ali,Yash Ali,Male,21,2004-01-07,yash.ali171@student.college.edu,917249754141,Kolkata,Semi-Urban,CE,2,1,2025-08-01,Active,Low,109649,Mr. Sai Ali,Graduate,Farmer,Mrs. Sneha Ali,No Formal Education,Homemaker,2,4,0,917450692808,"450, Road, Kolkata",5.24,6.2,5.82,Declining,18,14,54,43,79.63,6.29,42,67.71,Low,2025-08-01,5,Late,0,0,0,3,0,0,Average,No,40,34,6,85.0,80.0,90.0,10.0,74.79833333333333,17.834546652093913,38.89,100.0,444.15,82.23166666666667,65.32166666666667,61.72333333333333,84.57333333333334,80.405,74.53500000000001,1.0,100.0,3,3,3,2,0,1.0,1.0,2.0,13.0,10.0,50000,2,2.0,3,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.5,11.0,40.0,36.0,90.0,30,Low Risk
519,EE210519,Diya,Khan,Diya Khan,Female,19,2006-01-06,diya.khan413@student.college.edu,918970576828,Ahmedabad,Rural,EE,2,1,2025-08-01,Active,Low,111296,Mr. Shivansh Khan,Higher Secondary,Farmer,Mrs. Tanvi Khan,Secondary,Professional,2,4,0,919468775837,"152, Lane, Ahmedabad",7.98,7.78,7.86,Stable,24,22,72,66,91.67,7.57,36,90.21,Low,2025-07-29,2,On Time,0,0,0,3,0,0,Good,No,40,28,12,70.0,70.0,70.0,0.0,69.10027777777778,17.198817315835765,36.36,100.0,424.16,79.19166666666666,58.52,66.90666666666667,69.18333333333332,64.57000000000001,76.23,3.0,75.0,0,2,2,2,0,1.0,1.0,2.0,19.0,12.0,50000,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Medium Risk
520,ME220520,Sai,Choudhury,Sai Choudhury,Male,17,2008-01-06,sai.choudhury637@student.college.edu,919610930464,Hyderabad,Rural,ME,4,1,2025-08-01,Active,Low,119568,Mr. Nikhil Choudhury,Higher Secondary,Daily Wage Worker,Mrs. Pari Choudhury,Secondary,Professional,1,7,0,918106187803,"172, Lane, Hyderabad",4.49,5.06,4.83,Declining,20,13,140,93,66.43,4.2,36,76.66,Low,2025-08-06,10,Very Late,2,0,2,7,2,2,Below Average,Yes,40,25,15,62.5,70.0,55.00000000000001,-14.999999999999993,40.846111111111114,13.90226236013976,8.45,70.84,238.46,42.375,39.583333333333336,35.803333333333335,46.33166666666667,41.25666666666667,39.72666666666667,17.0,100.0,0,0,5,2,1,1.0,1.0,2.0,17.0,16.0,85000,1,3.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Medium Risk
521,EE210521,Abhinav,Ghosh,Abhinav Ghosh,Male,21,2004-01-07,abhinav.ghosh891@student.college.edu,917848317346,Mumbai,Rural,EE,4,1,2025-08-01,Active,Lower-Middle,172937,Mr. Samar Ghosh,Secondary,Daily Wage Worker,Mrs. Ananya Ghosh,Higher Secondary,Salaried Employee,1,6,1,917042409107,"81, Lane, Mumbai",4.92,5.45,5.24,Declining,18,11,126,83,65.87,4.69,44,74.5,Low,2025-07-29,2,On Time,0,0,0,7,1,1,Below Average,No,40,35,5,87.5,95.0,80.0,-15.0,64.6738888888889,18.190122323907836,25.16,100.0,375.01,70.48333333333333,53.44,76.765,72.58666666666666,59.11333333333334,55.655,2.0,100.0,2,5,2,1,0,1.0,1.0,2.0,13.0,10.0,50000,2,1.0,2,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.5,17.0,56.0,38.0,67.85714285714286,45,Medium Risk
522,EC240522,Kunal,Patel,Kunal Patel,Male,22,2003-01-07,kunal.patel97@student.college.edu,918927064100,Ludhiana,Rural,EC,3,1,2025-08-01,Active,Low,126579,Mr. Naksh Patel,Primary,Retired,Mrs. Ritika Patel,Higher Secondary,Daily Wage Worker,2,5,0,919518769107,"184, Street, Ludhiana",8.22,6.89,7.42,Improving,18,16,90,84,93.33,6.92,36,79.62,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No,40,37,3,92.5,95.0,90.0,-5.0,67.58111111111111,17.71480410403808,34.48,100.0,394.56,77.06166666666667,75.38,69.06666666666666,61.36333333333334,64.75833333333334,57.85666666666666,1.0,100.0,4,3,4,1,0,1.0,1.0,2.0,7.0,0.0,85000,1,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,Low Risk
523,EE210523,Zara,Fernandes,Zara Fernandes,Female,21,2004-01-07,zara.fernandes984@student.college.edu,917582237469,Visakhapatnam,Urban,EE,1,2,2025-08-01,Active,Middle,565242,Mr. Ishaan Fernandes,Graduate,Salaried Employee,Mrs. Divya Fernandes,Graduate,Homemaker,2,5,1,919038781507,"54, Road, Visakhapatnam",7.66,7.77,7.73,Stable,20,17,40,35,87.5,7.66,17,75.89,Low,2025-07-29,2,On Time,1,0,1,2,0,0,Good,No,40,31,9,77.5,80.0,75.0,-5.0,82.98277777777778,13.907298928694363,56.1,100.0,498.58,89.04166666666667,73.00833333333334,80.53333333333333,86.21333333333332,87.75333333333333,81.34666666666666,0.0,50.0,0,1,2,0,1,1.0,1.0,2.0,14.0,10.0,85000,1,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,10.0,16.0,15.0,93.75,15,Low Risk
524,CE230524,Aadhya,D'Souza,Aadhya D'Souza,Female,20,2005-01-06,aadhya.d'souza580@student.college.edu,918034659685,Ghaziabad,Semi-Urban,CE,2,2,2025-08-01,Active,Lower-Middle,277418,Mr. Vivaan D'Souza,No Formal Education,Self-Employed,Mrs. Neha D'Souza,Post-Graduate,Homemaker,1,6,0,919872724947,"452, Street, Ghaziabad",6.38,5.3,5.73,Improving,20,14,80,57,71.25,6.05,44,74.19,Low,2025-07-27,0,On Time,1,0,1,4,1,1,Average,No,40,28,12,70.0,75.0,65.0,-10.0,64.16722222222222,13.057233487580985,41.68,86.47,375.32,51.44166666666666,70.78,65.44,66.68333333333334,68.09666666666666,62.56166666666667,0.0,50.0,2,1,1,1,1,1.0,1.0,2.0,13.0,10.0,100000,0,0.0,4,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,32.0,96.0,79.0,82.29166666666666,35,Medium Risk
525,CS240525,Swati,Pandey,Swati Pandey,Female,18,2007-01-06,swati.pandey419@student.college.edu,918567240598,Lucknow,Rural,CS,3,2,2025-08-01,Active,Low,87059,Mr. Daksh Pandey,Higher Secondary,Self-Employed,Mrs. Kiara Pandey,Primary,Salaried Employee,1,3,0,919013546867,"3, Street, Lucknow",7.73,6.38,6.92,Improving,18,15,108,91,84.26,7.04,44,74.4,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Average,No,40,30,10,75.0,75.0,75.0,0.0,51.95638888888889,15.167300758592063,14.65,79.88,307.3,48.696666666666665,59.475,53.98166666666666,58.01499999999999,47.69166666666666,43.87833333333333,6.0,50.0,0,1,2,1,0,1.0,1.0,2.0,20.0,18.0,100000,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,Low Risk
526,CS210526,Sneha,Singh,Sneha Singh,Female,20,2005-01-06,sneha.singh5@student.college.edu,918267162563,Hyderabad,Urban,CS,3,2,2025-08-01,Active,Middle,380823,Mr. Raj Singh,No Formal Education,Small Business,Mrs. Tanvi Singh,No Formal Education,Homemaker,2,3,0,918327391483,"173, Street, Hyderabad",5.09,5.73,5.47,Declining,22,17,132,103,78.03,5.76,36,67.94,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Below Average,No,40,29,11,72.5,80.0,65.0,-15.0,55.219722222222224,17.285599867455506,25.24,87.74,327.18,51.22833333333333,55.098333333333336,58.413333333333334,53.458333333333336,52.221666666666664,60.89833333333333,7.0,75.0,1,1,4,1,0,1.0,0.0,1.0,13.0,10.0,100000,0,2.0,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,15.0,32.0,26.0,81.25,50,Medium Risk
527,EE230527,Neha,Nair,Neha Nair,Female,21,2004-01-07,neha.nair154@student.college.edu,918074904149,Visakhapatnam,Rural,EE,4,1,2025-08-01,Active,Lower-Middle,199249,Mr. Yash Nair,Secondary,Daily Wage Worker,Mrs. Divya Nair,Higher Secondary,Professional,0,3,1,918223993580,"307, Street, Visakhapatnam",6.0,6.15,6.09,Stable,18,15,126,111,88.1,5.69,36,92.76,Low,2025-08-01,5,Late,0,0,0,7,1,1,Average,No,40,26,14,65.0,70.0,60.0,-10.0,41.25527777777778,16.364201780735744,17.09,82.94,248.07,41.87833333333334,40.99333333333333,46.48833333333334,44.798333333333325,41.321666666666665,32.05166666666667,21.0,87.5,1,2,2,3,0,1.0,1.0,2.0,13.0,10.0,100000,0,0.0,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.5,29.0,32.0,29.0,90.625,25,Low Risk
528,CE240528,Siya,Mukherjee,Siya Mukherjee,Female,23,2002-01-07,siya.mukherjee426@student.college.edu,918150598882,Ghaziabad,Semi-Urban,CE,4,1,2025-08-01,Active,Low,114766,Mr. Aadhya Mukherjee,Secondary,Professional,Mrs. Sakshi Mukherjee,Primary,Small Business,0,5,0,919091460462,"175, Lane, Ghaziabad",7.97,8.06,8.02,Stable,22,21,154,151,98.05,7.7,44,71.21,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Good,No,40,23,17,57.49999999999999,75.0,40.0,-35.0,77.30388888888889,16.95148527462632,37.44,100.0,465.76,73.67833333333333,78.94666666666667,63.81,82.80166666666666,77.515,87.07166666666666,1.0,100.0,5,5,1,1,1,1.0,1.0,2.0,13.0,10.0,70000,2,2.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,80.0,50.0,62.5,40,Medium Risk
529,CS210529,Kriti,Banerjee,Kriti Banerjee,Female,19,2006-01-06,kriti.banerjee481@student.college.edu,917941838706,Bangalore,Urban,CS,2,1,2025-08-01,Active,High,1763248,Mr. Abhinav Banerjee,Higher Secondary,Small Business,Mrs. Meera Banerjee,No Formal Education,Homemaker,1,3,1,919263937065,"71, Street, Bangalore",8.42,8.57,8.51,Stable,24,23,72,71,98.61,8.2,42,76.47,Low,2025-08-03,7,Late,0,0,0,3,0,0,Excellent,No,40,32,8,80.0,85.0,75.0,-10.0,39.941944444444445,15.131989543337735,16.57,74.84,230.39,38.01,34.485,39.79,46.05833333333334,40.876666666666665,40.431666666666665,19.0,87.5,2,2,4,1,0,1.0,1.0,2.0,13.0,15.0,100000,0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,16.0,11.0,68.75,0,Low Risk
530,CE210530,Siya,Sethi,Siya Sethi,Female,19,2006-01-06,siya.sethi318@student.college.edu,917348773602,Mumbai,Semi-Urban,CE,1,1,2025-08-01,Active,Upper-Middle,926939,Mr. Yash Sethi,Primary,Retired,Mrs. Pooja Sethi,Primary,Homemaker,2,4,0,918781196141,"118, Road, Mumbai",8.6,6.505,8.6,Stable,24,23,24,23,95.83,8.6,23,78.42,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No,40,35,5,87.5,95.0,80.0,-15.0,73.48944444444444,17.246684641145126,32.98,100.0,445.97,74.28333333333333,76.86333333333333,76.07666666666667,74.44333333333333,72.58166666666666,66.68833333333333,1.0,87.5,1,4,2,1,0,1.0,1.0,2.0,13.0,10.0,100000,0,0.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.5,19.0,40.0,32.0,80.0,5,Low Risk
531,ME240531,Samar,Desai,Samar Desai,Male,22,2003-01-07,samar.desai666@student.college.edu,917957498747,Hyderabad,Rural,ME,2,2,2025-08-01,Active,Lower-Middle,259874,Mr. Ansh Desai,Secondary,Farmer,Mrs. Pari Desai,No Formal Education,Self-Employed,0,4,0,919484908914,"387, Road, Hyderabad",6.7,6.53,6.6,Stable,18,15,72,63,87.5,6.71,36,81.0,Low,2025-07-30,3,Late,0,0,0,4,2,2,Average,No,40,32,8,80.0,80.0,80.0,0.0,54.58916666666667,12.525008440259487,26.89,80.73,327.48,61.95666666666667,52.11333333333334,50.36333333333334,52.00333333333333,54.09833333333333,57.0,5.0,100.0,2,2,4,1,1,1.0,1.0,2.0,17.0,30.0,65000,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Low Risk
532,EE220532,Harshit,Reddy,Harshit Reddy,Male,17,2008-01-06,harshit.reddy370@student.college.edu,918760057283,Delhi,Rural,EE,4,1,2025-08-01,Active,Lower-Middle,196106,Mr. Daksh Reddy,Graduate,Daily Wage Worker,Mrs. Anika Reddy,Higher Secondary,Homemaker,1,3,0,917171218616,"454, Lane, Delhi",5.26,5.1,5.16,Stable,24,16,168,116,69.05,5.1,40,73.31,Low,2025-07-29,2,On Time,0,0,0,7,1,1,Below Average,No,40,25,15,62.5,75.0,50.0,-25.0,75.9538888888889,16.573595226448568,40.57,100.0,446.27,82.97833333333334,72.48,74.085,78.25833333333334,71.87666666666667,76.045,0.0,87.5,5,1,3,2,1,2.0,1.0,3.0,13.0,10.0,100000,0,1.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,Medium Risk
533,EE230533,Kabir,Kapoor,Kabir Kapoor,Male,18,2007-01-06,kabir.kapoor928@student.college.edu,919455859105,Ahmedabad,Rural,EE,3,2,2025-08-01,Active,Low,110274,Mr. Ayaan Kapoor,Primary,Self-Employed,Mrs. Priya Kapoor,Primary,Professional,1,7,0,918771277418,"292, Road, Ahmedabad",5.94,6.64,6.36,Declining,24,20,144,124,86.11,5.92,38,69.36,Low,2025-07-30,3,Late,0,1,1,6,1,1,Average,No,40,35,5,87.5,85.0,90.0,5.0,36.36555555555556,15.124615403742048,5.82,65.15,218.31,30.506666666666664,38.843333333333334,43.63333333333333,32.60333333333333,34.291666666666664,38.315000000000005,21.0,75.0,4,2,2,1,1,1.0,1.0,2.0,20.0,20.0,50000,2,0.0,1,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.5,31.0,40.0,30.0,75.0,20,Low Risk
534,CS220534,Simran,Mukherjee,Simran Mukherjee,Female,20,2005-01-06,simran.mukherjee706@student.college.edu,919348231265,Ludhiana,Semi-Urban,CS,3,1,2025-08-01,Active,Middle,398948,Mr. Karthik Mukherjee,Graduate,Small Business,Mrs. Kiara Mukherjee,No Formal Education,Daily Wage Worker,2,6,0,919477100136,"157, Lane, Ludhiana",4.27,5.16,4.8,Declining,24,20,120,100,83.33,3.96,36,93.84,Low,2025-07-27,0,On Time,0,1,1,5,3,2,Below Average,Yes,40,31,9,77.5,80.0,75.0,-5.0,63.99888888888889,15.996206474889652,29.92,87.28,392.3,68.61333333333333,58.4,63.83166666666667,74.75333333333333,56.01166666666666,62.38333333333333,4.0,87.5,0,3,1,2,1,0.0,1.0,1.0,10.0,2.0,50000,2,1.0,2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.333333333333333,17.0,96.0,80.0,83.33333333333334,30,Low Risk
535,EE220535,Mira,Nair,Mira Nair,Female,22,2003-01-07,mira.nair502@student.college.edu,919259487692,Pune,Rural,EE,4,1,2025-08-01,Active,Low,82254,Mr. Karthik Nair,Primary,Retired,Mrs. Ishita Nair,Secondary,Homemaker,2,4,0,918712746121,"113, Street, Pune",4.93,5.46,5.25,Declining,24,17,168,119,70.83,5.3,44,87.16,Low,2025-08-03,7,Late,1,0,1,7,2,2,Below Average,No,40,27,13,67.5,80.0,55.00000000000001,-24.999999999999993,75.55388888888889,14.79133709357856,49.15,100.0,451.31,70.59333333333332,76.09166666666667,86.60000000000001,74.02333333333333,66.88,79.135,0.0,87.5,3,1,3,0,3,1.0,1.0,2.0,13.0,10.0,65000,1,1.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Medium Risk
536,EE230536,Navya,Choudhury,Navya Choudhury,Female,20,2005-01-06,navya.choudhury297@student.college.edu,919143707026,Lucknow,Semi-Urban,EE,4,1,2025-08-01,Active,Low,144660,Mr. Dhruv Choudhury,Primary,Farmer,Mrs. Divya Choudhury,Graduate,Government Employee,1,3,0,918183776565,"57, Street, Lucknow",8.64,8.02,8.27,Improving,22,21,154,151,98.05,8.45,40,80.93,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No,40,31,9,77.5,80.0,75.0,-5.0,78.19111111111111,15.833934585075326,44.75,100.0,463.74,85.33,73.26833333333333,79.41666666666667,81.21333333333332,77.25666666666667,72.66166666666666,0.0,62.5,1,1,3,0,1,1.0,1.0,2.0,13.0,11.0,100000,0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,16.0,9.0,56.25,10,Low Risk
537,CE210537,Arjun,Bose,Arjun Bose,Male,20,2005-01-06,arjun.bose163@student.college.edu,919669737010,Ahmedabad,Rural,CE,2,1,2025-08-01,Active,Lower-Middle,249605,Mr. Nikhil Bose,Secondary,Small Business,Mrs. Meera Bose,No Formal Education,Farmer,1,5,1,917541692255,"491, Lane, Ahmedabad",4.2,5.66,5.08,Declining,18,11,54,35,64.81,4.11,38,81.44,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Below Average,No,40,34,6,85.0,95.0,75.0,-20.0,42.343333333333334,13.330046618716036,17.09,79.32,244.68,44.48,41.95666666666667,43.40833333333333,44.165,41.391666666666666,38.65833333333333,18.0,50.0,1,1,1,2,0,0.0,1.0,1.0,13.0,10.0,100000,0,2.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,56.0,40.0,71.42857142857143,35,Medium Risk
