student_id,income_level,annual_income,father_name,father_education,father_occupation,mother_name,mother_education,mother_occupation,siblings,family_size,single_parent,guardian_contact,permanent_address
963,Low,67682,Mr. Raj Khanna,Secondary,Small Business,Mrs. Ritika Khanna,Secondary,Homemaker,1,6,0,+919638230960,"211, Lane, Jaipur"
964,Lower-Middle,172138,Mr. Kabir Singh,Primary,Retired,Mrs. Kiara Singh,Primary,Daily Wage Worker,0,6,0,+918689564241,"79, Road, Ahmedabad"
965,Middle,320666,Mr. Naksh Desai,Higher Secondary,Daily Wage Worker,Mrs. Anika Desai,Primary,Homemaker,0,5,0,+919035261519,"16, Lane, Ludhiana"
966,Low,112238,Mr. Aadhya Ghosh,No Formal Education,Farmer,Mrs. Anika Ghosh,No Formal Education,Homemaker,1,4,0,+917145667584,"440, Road, Hyderabad"
967,Lower-Middle,222306,Mr. Advait Kumar,No Formal Education,Small Business,Mrs. Swati Kumar,Secondary,Government Employee,2,7,0,+918904640378,"413, Street, Pune"
968,Upper-Middle,931611,Mr. Krishna Agarwal,Secondary,Salaried Employee,Mrs. Ritika Agarwal,No Formal Education,Homemaker,2,5,0,+918971603692,"197, Road, Lucknow"
969,Low,99981,Mr. Vivaan Hussain,Graduate,Self-Employed,Mrs. Priya Hussain,Primary,Professional,1,5,0,+917828419788,"97, Lane, Chennai"
970,Middle,416569,Mr. Aditya Jain,Higher Secondary,Retired,Mrs. Avni Jain,No Formal Education,Homemaker,1,3,0,+919945570630,"338, Road, Vadodara"
971,Middle,367065,Mr. Ishaan Gupta,Secondary,Small Business,Mrs. Swati Gupta,Graduate,Farmer,2,6,0,+917290274880,"78, Lane, Bhopal"
972,Lower-Middle,177970,Mr. Arjun Tiwari,Higher Secondary,Daily Wage Worker,Mrs. Priya Tiwari,Primary,Homemaker,1,7,0,+919723133355,"349, Lane, Bangalore"
973,Low,54693,Mr. Ayaan Saxena,Higher Secondary,Daily Wage Worker,Mrs. Kiara Saxena,Graduate,Salaried Employee,2,4,0,+919333606884,"328, Street, Visakhapatnam"
974,Lower-Middle,287824,Mr. Kiaan Nair,Secondary,Farmer,Mrs. Aanya Nair,Post-Graduate,Small Business,1,5,0,+919816185385,"25, Road, Delhi"
975,Lower-Middle,191204,Mr. Harshit Mohammad,Graduate,Professional,Mrs. Shruti Mohammad,Primary,Government Employee,1,3,0,+918541906266,"288, Street, Lucknow"
976,Lower-Middle,224820,Mr. Naksh Das,Higher Secondary,Farmer,Mrs. Myra Das,Secondary,Government Employee,2,4,0,+918844771102,"366, Road, Indore"
977,Low,106761,Mr. Reyansh Fernandes,Post-Graduate,Government Employee,Mrs. Navya Fernandes,Graduate,Small Business,1,3,0,+919579202017,"36, Lane, Hyderabad"
978,Middle,431333,Mr. Ishaan Bhatia,No Formal Education,Small Business,Mrs. Myra Bhatia,Higher Secondary,Homemaker,1,4,0,+917048926908,"345, Street, Kanpur"
979,Middle,324552,Mr. Rohan Kumar,Graduate,Government Employee,Mrs. Meera Kumar,No Formal Education,Salaried Employee,1,7,0,+918366222939,"214, Street, Delhi"
980,Middle,368653,Mr. Arjun Hussain,Primary,Retired,Mrs. Avni Hussain,No Formal Education,Homemaker,0,7,0,+917963832082,"76, Road, Jaipur"
981,Middle,534398,Mr. Samar Mehta,Post-Graduate,Small Business,Mrs. Ritika Mehta,Secondary,Homemaker,2,5,0,+918996300148,"107, Street, Delhi"
982,Lower-Middle,287524,Mr. Ritvik Ghosh,Post-Graduate,Salaried Employee,Mrs. Ananya Ghosh,Secondary,Homemaker,1,4,0,+919253220946,"347, Lane, Kolkata"
983,Low,73422,Mr. Vedant Verma,Secondary,Professional,Mrs. Shruti Verma,Graduate,Government Employee,3,7,0,+917138918452,"24, Road, Coimbatore"
984,Middle,480961,Mr. Aryan Ahmed,Higher Secondary,Retired,Mrs. Aanya Ahmed,Primary,Homemaker,1,5,0,+917412844680,"410, Street, Ahmedabad"
985,High,1058927,Mr. Ayaan Joshi,Secondary,Self-Employed,Mrs. Ira Joshi,Secondary,Homemaker,1,4,0,+919038068188,"258, Road, Bangalore"
986,Lower-Middle,295249,Mr. Ritvik Singh,Higher Secondary,Daily Wage Worker,Mrs. Aadhya Singh,Primary,Homemaker,2,5,0,+918467142383,"255, Lane, Ludhiana"
987,Middle,526717,Mr. Manish Hussain,Secondary,Salaried Employee,Mrs. Navya Hussain,Graduate,Homemaker,2,6,1,+919531623771,"43, Road, Visakhapatnam"
988,Upper-Middle,738286,Mr. Vedant Nair,Primary,Government Employee,Mrs. Kriti Nair,No Formal Education,Homemaker,0,5,0,+918036880246,"304, Street, Lucknow"
989,Low,119705,Mr. Kiaan Khanna,No Formal Education,Farmer,Mrs. Aarohi Khanna,No Formal Education,Homemaker,4,5,0,+918400307856,"399, Lane, Delhi"
990,Lower-Middle,249207,Mr. Varun Verma,Secondary,Farmer,Mrs. Ritika Verma,No Formal Education,Daily Wage Worker,1,5,0,+918172010690,"262, Street, Bangalore"
991,Middle,421632,Mr. Kiaan Ali,Post-Graduate,Government Employee,Mrs. Shanaya Ali,Secondary,Self-Employed,3,6,0,+919425443494,"156, Lane, Visakhapatnam"
992,Middle,392322,Mr. Prakash Desai,No Formal Education,Retired,Mrs. Myra Desai,Primary,Homemaker,1,7,1,+918068724762,"216, Street, Bhopal"
993,Middle,451116,Mr. Nikhil Iyer,Post-Graduate,Professional,Mrs. Diya Iyer,Primary,Farmer,0,3,0,+917150010167,"456, Lane, Patna"
994,Lower-Middle,208218,Mr. Shaurya Chatterjee,Higher Secondary,Daily Wage Worker,Mrs. Anjali Chatterjee,Primary,Professional,1,7,1,+919033980201,"115, Lane, Patna"
995,Low,96103,Mr. Aditya Mishra,Higher Secondary,Retired,Mrs. Kriti Mishra,No Formal Education,Government Employee,2,3,0,+918803333625,"388, Road, Nagpur"
996,Middle,492096,Mr. Advait Verma,Secondary,Professional,Mrs. Prisha Verma,Primary,Small Business,2,3,0,+918780689402,"439, Road, Ahmedabad"
997,Upper-Middle,828783,Mr. Ansh Desai,Graduate,Retired,Mrs. Neha Desai,No Formal Education,Professional,3,6,0,+919986755772,"297, Street, Coimbatore"
998,Lower-Middle,236791,Mr. Raj Chatterjee,Secondary,Professional,Mrs. Priya Chatterjee,No Formal Education,Salaried Employee,1,7,0,+917055377513,"310, Street, Chennai"
999,Middle,492821,Mr. Shivansh Joshi,No Formal Education,Farmer,Mrs. Tanvi Joshi,No Formal Education,Daily Wage Worker,4,6,0,+917202539295,"444, Lane, Kolkata"
1000,Middle,474070,Mr. Amit Ali,Secondary,Professional,Mrs. Meera Ali,No Formal Education,Small Business,2,5,0,+918999348377,"396, Road, Mumbai"
